"sessionId (text)","page (text)","latency (number)","timeOnPage (number)"
38a86301,explore,66,138.255
b9885d9d,welcome,18,15.726
b787c692,query,17,326.789
38ac5311,query,103,416.766
39211f19,query,36,380.554
38885716,query,67,386.132
3885e011,query,81,411.718
38c57123,welcome,81,29.745
b84d8554,welcome,52,38.637
b8c5530a,welcome,132,23.923
37b4e37c,query,31,292.472
37b4e37c,welcome,99,35.243
383dde3e,explore,94,76.233
38346aef,explore,135,32.094
390c9297,index,37,44.181
388d02e8,welcome,13,37.417
37a2cd8b,explore,67,130.452
b8c9549b,query,27,400.719
b81b3b82,explore,115,3.100
395032f5,explore,252,106.203
38d99f08,,10,
b8f94067,query,117,509.857
3766a4dd,welcome,31,25.183
38720977,explore,186,79.103
3948d582,,10,
b90674aa,welcome,76,32.617
b58346af,index,8,55.581
b6a3dff8,query,35,396.011
b87d0584,explore,104,134.046
b8a4f47e,query,172,438.074
b9129922,welcome,66,24.489
b8dfa8ea,index,5,50.480
3981c18d,query,118,465.842
b83257d7,explore,81,140.616
b83e6c46,explore,51,47.283
39500b6a,query,17,468.066
b6a076f7,welcome,43,39.111
b9885d9d,explore,31,125.239
b7f9396d,explore,22,124.501
b91c0134,,20,
b8982982,explore,108,81.480
36b27679,query,17,362.697
38d32429,explore,157,141.159
b8f92757,welcome,7,35.235
b8f0962d,query,40,299.209
3766a4dd,query,110,421.932
36b27679,index,19,49.396
38d2d781,welcome,36,26.820
b85ca13c,query,74,335.994
b90674aa,welcome,7,31.592
b851a1d5,query,101,407.529
37661fc5,index,5,49.176
3979c71a,,15,
b8efd34b,welcome,7,15.822
b84ff761,query,17,345.409
3949d1bf,query,120,345.802
390135b5,explore,36,81.222
b924f71e,welcome,7,33.266
3887546a,query,29,396.419
38e48b29,welcome,33,22.020
383dde3e,index,12,28.413
37698621,welcome,45,24.190
38e3440e,explore,85,130.223
39244a12,query,131,388.976
b9256e5f,explore,22,56.209
38f0dc34,welcome,35,20.717
37bf6ce5,explore,63,93.203
b8982982,explore,197,150.302
3981c18d,welcome,84,34.745
b92d9cfe,query,261,425.025
378adfcf,welcome,15,25.533
b7a5adc0,explore,398,144.996
38346aef,welcome,34,17.475
b6a076f7,welcome,7,32.017
b883842e,welcome,46,31.581
b58346af,index,16,63.777
381e162e,welcome,7,30.093
b94ae605,explore,22,40.578
b91f4de8,explore,22,114.964
b89b7a52,index,13,49.364
b9130c05,index,5,68.390
b93c4db5,query,17,305.388
39454d0e,query,412,349.066
b8982982,welcome,8,43.803
b8ba1a52,index,5,64.199
b8d5a408,explore,70,101.718
b8f47e76,query,267,411.407
38085a47,explore,36,103.334
38e3440e,query,17,273.054
3885e011,query,84,376.324
b917fd2e,query,19,455.099
b790c673,query,17,297.821
38f0dc34,query,217,382.524
37c41fa9,query,190,323.947
b8982982,query,48,426.685
373d3202,query,64,499.673
b8a3b16b,query,204,375.767
b99b6e47,explore,468,89.903
b89448ed,query,17,426.369
b8f6e53f,welcome,17,22.414
38c3a6cd,welcome,68,35.377
38984925,query,170,354.085
38ef5d14,explore,22,110.760
b857b5e3,,73,
b9051627,welcome,66,22.441
b896f0d6,query,17,485.050
b8b97ca4,query,143,281.505
396b35fd,explore,22,186.116
b77eea9a,index,49,33.276
3823b826,welcome,52,35.432
b827702c,query,17,407.698
b92d462a,query,124,435.674
b93dd894,query,311,367.335
b74f3339,welcome,20,29.265
b7cdbed1,welcome,11,40.953
391aaf9b,index,6,43.776
38a3ae79,index,29,57.067
36c2a17d,index,4,34.208
389a6308,query,342,389.892
b78b9161,index,43,45.261
b8a7b0a3,query,163,331.355
37bf6ce5,query,75,253.571
b7964882,query,40,249.836
b7f15888,welcome,23,30.098
3885e011,query,48,303.903
b8ba63bd,query,266,414.965
b8eb316f,welcome,42,36.166
b8c9549b,welcome,25,43.339
38ae0b63,welcome,7,20.803
b9007e9e,explore,62,62.224
390246be,query,24,359.335
b8a3b16b,explore,22,59.713
38e3440e,welcome,26,20.552
b8b47609,query,54,377.925
b83a13f7,explore,228,109.227
393cb3c5,query,35,410.489
b916b847,query,152,413.366
38acef48,query,180,478.054
37bf6ce5,explore,61,98.730
38323ae2,query,17,399.022
3882f4f1,explore,576,119.848
b85b2223,,321,
b80e1131,query,60,362.433
381e162e,query,30,358.741
b87d0584,welcome,7,37.677
393cb3c5,welcome,53,31.958
3904fd41,explore,22,87.927
b8899f23,,153,
381d7dd1,explore,295,152.934
3882f4f1,query,302,437.790
373d3202,explore,340,93.675
388d02e8,explore,25,106.873
b8924d23,query,17,219.372
38e5123b,welcome,62,37.596
b83257d7,query,26,329.566
b8f47e76,explore,312,126.713
38a3c7d8,query,17,390.551
392053ac,query,106,361.662
b8f6e53f,query,296,304.431
390e1025,explore,225,107.004
b882dce4,query,108,342.083
b882dce4,index,76,54.093
392f1857,explore,292,106.014
37661fc5,query,62,435.313
3867821c,query,522,414.907
378adfcf,welcome,15,33.976
388b3a69,query,413,393.419
3887546a,query,81,376.308
b9129922,welcome,7,15.807
b8c25005,,10,
38857e4b,welcome,32,23.804
38c534ba,explore,22,76.424
36c947e5,query,17,383.625
b86654da,welcome,18,37.540
3633323a,index,9,60.872
b83e6c46,explore,312,159.863
b8a03570,query,21,386.072
3917268e,query,17,273.089
b924f71e,,28,
395032f5,explore,228,115.088
3867821c,explore,22,101.800
b8a7b0a3,explore,102,157.904
394b75ed,welcome,7,24.995
b92d462a,welcome,14,25.190
b962874b,explore,88,151.034
b812fc1f,query,31,434.842
38a3ae79,index,9,47.433
374be1fd,,84,
39211f19,welcome,21,22.224
39454d0e,index,9,26.376
383a063e,query,42,307.972
b80e1131,query,471,361.003
b9117f9e,welcome,7,26.840
b80dff05,query,17,322.874
b7f15888,query,240,411.664
38631bbe,welcome,51,41.186
38d99f08,explore,22,119.783
b8a7b0a3,index,6,40.307
b90406b6,explore,28,119.143
b7a2c6eb,welcome,18,22.881
b8d5a408,welcome,22,44.868
38de164d,query,128,387.103
38885716,query,144,450.003
b802f2cb,query,17,251.761
385b91a0,query,27,467.421
38a69115,explore,91,93.127
38d0de9a,query,198,407.344
b8ecd29f,query,17,462.731
380e324e,explore,52,41.946
b783aac0,query,17,423.591
391bec26,query,17,309.574
37bf6ce5,index,4,58.561
358f4768,query,17,439.278
b783aac0,query,68,245.557
39448ab1,welcome,7,28.358
b87903ac,welcome,7,39.636
3889f262,explore,155,144.296
37485290,welcome,36,16.213
b94ae605,welcome,7,27.386
378adfcf,query,56,375.186
395032f5,query,59,290.565
b88bb94b,explore,26,21.905
b946e1bd,welcome,20,11.922
b8ba63bd,explore,68,146.547
38b3f239,query,107,391.973
b8c22876,index,77,52.418
36b0ec8e,welcome,30,33.625
b84d8554,welcome,50,25.504
b9117f9e,welcome,33,30.565
3843297f,explore,57,97.439
3865afa7,explore,138,27.081
37edb6b8,explore,49,122.398
377e4907,welcome,60,18.668
b88bb94b,query,150,404.971
b83285b5,welcome,8,36.085
b84d8554,query,176,469.093
3819acb6,explore,61,70.925
b93c4db5,welcome,7,34.275
3867821c,query,53,465.119
391bec26,welcome,7,17.534
38a46750,welcome,49,38.559
3908aad1,welcome,38,27.403
390d895e,query,19,333.547
b9017c35,query,52,340.741
b8c25005,query,185,438.808
39185173,query,83,455.617
393abff5,index,41,47.880
b8c22876,explore,117,106.878
3843297f,explore,50,126.260
b9158040,,104,
b6a3dff8,query,17,439.305
b8901c65,welcome,18,33.707
b92d9cfe,,27,
39454d0e,welcome,7,19.883
3917cace,welcome,24,20.537
b93dd894,query,65,328.793
b92d9cfe,query,17,365.095
392053ac,query,32,299.555
b84ff761,index,4,31.194
b9007e9e,welcome,32,27.361
392caf1a,query,17,396.204
39035516,index,18,51.051
3820a503,welcome,7,30.848
b8069d21,welcome,15,27.999
b8a3b16b,welcome,24,36.148
38717e29,,10,
38ae0b63,explore,54,104.285
37bf6ce5,,26,
38516867,welcome,7,30.232
39454d0e,explore,22,127.529
390653d5,explore,91,68.245
3948d582,query,330,482.231
37698621,query,34,447.919
36a79d2b,explore,108,84.279
b91c80f6,welcome,20,35.300
b7a5adc0,index,11,50.164
3942b00b,welcome,63,40.962
b802f2cb,,20,
b80dff05,query,271,307.052
b916eb9a,explore,156,115.168
b8549d65,query,58,499.521
b70ea5fb,query,190,443.597
3816e46d,query,17,385.230
389073a9,query,114,352.138
b8714d14,welcome,7,27.769
b6f5804d,query,17,390.246
b86654da,explore,188,100.683
b911df8e,explore,62,135.753
b6a3dff8,,10,
b911df8e,explore,765,59.291
358f4768,welcome,66,30.828
b6969284,welcome,37,21.739
b70ea5fb,explore,22,81.299
b842ae26,query,103,456.847
b894f0c7,welcome,12,45.648
b884458d,explore,22,66.408
38d32429,query,110,271.607
36b0ec8e,welcome,57,30.004
390653d5,welcome,10,33.121
389a6308,query,121,307.465
38800455,explore,218,112.328
b7434a1c,explore,42,163.532
3917268e,welcome,13,27.083
b83e6c46,explore,22,88.935
b93c44d3,explore,22,99.426
b8982982,index,4,73.022
b94ae605,query,24,461.532
3823b826,index,8,44.756
b8ef6134,explore,162,165.137
b80dff05,query,193,394.273
390246be,query,90,336.259
b802791b,welcome,142,36.617
b8982982,query,66,355.959
b802d077,query,67,253.689
38c57123,query,27,385.399
b7a9727b,query,317,315.901
3917cace,query,56,372.100
b8924d23,explore,32,152.299
383dde3e,explore,63,130.960
b884458d,explore,527,100.315
b7964882,query,23,445.242
b983466d,query,47,361.801
b7008ba3,index,30,61.055
b8b47609,query,142,333.597
3885e011,explore,22,146.055
b827702c,explore,172,97.251
39500b6a,welcome,10,33.729
38de164d,explore,81,58.683
393cb3c5,explore,155,65.971
38c466e6,index,41,68.636
3942b00b,,94,
b790c673,,42,
b8a4f47e,,29,
b90406b6,query,44,364.977
38085a47,query,31,455.089
390246be,query,150,261.318
b91545dc,explore,174,78.995
3766a4dd,explore,88,95.601
b8f0962d,,12,
39500b6a,welcome,83,21.885
3949d1bf,welcome,11,36.456
b9007e9e,explore,23,144.509
39454d0e,query,86,389.555
b84d8554,welcome,9,36.114
36a79d2b,query,117,334.356
b8069d21,query,25,430.622
389073a9,,10,
b8c5530a,query,17,359.069
b842ae26,query,17,460.956
3802712c,index,9,34.421
b7cdbed1,welcome,7,31.988
389a6308,welcome,17,42.245
3786edc6,explore,22,144.606
3886474c,query,17,428.240
b787c692,query,17,491.932
38ac5311,,35,
390c9297,query,47,311.576
b8aa8457,query,139,372.619
b6a076f7,explore,34,52.612
b93aeb4d,index,21,82.482
b87903ac,explore,22,95.754
393abff5,explore,54,119.723
383a063e,query,61,446.838
b802f2cb,explore,105,57.815
38e48b29,explore,72,118.630
b9256e5f,query,55,447.894
383eeaf4,index,4,12.960
b93b28d7,explore,22,93.684
389f501e,explore,94,116.177
b8325408,welcome,11,26.172
380e8fdd,welcome,31,31.506
390246be,query,112,421.061
3836208a,query,86,420.480
b8b677f0,,64,
38b7b131,explore,45,67.417
b6a3dff8,explore,33,127.771
37be0f14,explore,22,97.088
b91c0729,explore,22,101.248
b8f94067,explore,82,85.306
37b7138d,welcome,45,19.746
b8a03570,query,96,355.986
370e3459,query,285,426.426
b9721abb,query,30,266.192
38b3f239,query,84,444.406
3942b00b,welcome,7,18.176
391aaf9b,explore,22,122.928
b80018bd,query,17,306.745
b81e6b1f,welcome,34,28.442
b89ec9cf,query,46,412.573
38e48b29,welcome,7,43.760
b81e6b1f,welcome,30,36.316
38984925,explore,22,138.867
38c65460,index,9,37.344
b83a13f7,index,15,57.477
3903216a,query,152,263.586
389c3fbf,explore,22,160.862
38c46204,query,17,469.566
38e3440e,,10,
3867821c,welcome,57,28.492
385b91a0,query,184,369.297
b8b47609,index,4,41.095
b93dd894,index,7,43.707
b8c9549b,query,249,434.489
3856f504,welcome,8,43.558
b883842e,query,17,397.515
3904fd41,explore,526,72.090
b8e586de,query,65,277.810
b9129922,query,87,331.433
b8b7106c,,26,
b8325408,explore,147,91.271
b909c26c,query,17,420.380
b8d5a408,query,73,347.147
3766a4dd,query,24,409.209
b8b09a40,welcome,7,23.904
b80dff05,query,105,415.962
b83e6c46,query,17,453.086
380e8fdd,,24,
3882f4f1,explore,37,142.992
b911df8e,index,61,53.810
b7f37d19,welcome,8,35.041
38d0d557,query,64,329.396
390f707f,query,241,338.658
3633323a,query,98,509.953
b70ea5fb,query,17,352.731
b821fed6,explore,154,104.736
b8b7106c,query,348,400.027
b8982982,,71,
b9130c05,welcome,7,31.423
b8383b21,,10,
39448ab1,explore,91,82.288
b8e6533d,query,19,380.953
b927dc4a,query,32,340.979
390d895e,query,17,380.602
38a69115,index,14,70.548
b87d0584,index,4,73.655
3797e298,,40,
38085a47,explore,131,109.714
390d7bef,query,225,477.913
b802d077,query,59,356.346
3797e298,explore,406,114.791
38d32429,explore,217,110.530
b7f37d19,query,17,312.955
38346aef,welcome,7,33.427
b93c44d3,query,157,446.609
3970903c,query,37,361.926
b8c22876,query,94,432.468
b8d5a408,explore,192,124.130
b9885d9d,welcome,7,32.389
38857e4b,,94,
b86654da,welcome,7,29.258
3909fcb4,welcome,56,32.824
3820a503,query,34,284.358
3979c71a,query,110,414.261
36b0ec8e,query,17,273.331
b93b28d7,welcome,27,28.603
b842c1a4,query,20,323.747
38b7b131,index,61,49.854
3802712c,index,23,21.000
38c65460,welcome,125,40.657
37edb6b8,welcome,37,50.931
b7f9396d,query,54,382.665
3797e298,query,30,417.467
37efaa30,explore,174,164.822
b983466d,,16,
388b3a69,query,62,335.993
b83257d7,query,17,356.899
3797d6a7,query,97,374.763
37be0f14,explore,98,110.842
38a69115,explore,205,135.851
b860b8ce,explore,22,63.381
391aaf9b,query,67,472.590
b9158040,explore,72,186.987
b8899f23,explore,22,35.375
38b094df,,35,
38c3b179,,12,
388d02e8,index,9,74.259
b8939781,query,54,310.736
b852ed16,query,69,439.410
b96982b1,query,211,326.394
b7f37d19,query,36,327.776
38323ae2,welcome,12,34.283
b783aac0,welcome,116,29.715
b83285b5,,10,
393cb3c5,welcome,13,27.355
b813a978,query,17,391.414
b813a978,welcome,102,34.329
383dde3e,explore,267,162.717
38c534ba,query,138,431.250
38b663b2,explore,264,58.176
b827702c,welcome,68,28.348
b911246e,query,196,416.988
b915b7fc,welcome,14,45.740
391947fc,explore,125,159.412
b89f4473,,73,
38713c1f,query,111,399.426
390653d5,,10,
b91f4de8,index,4,62.760
3843297f,explore,73,126.306
37a2cd8b,query,27,469.307
b8714d14,index,4,64.190
3842a1a0,index,13,51.294
38885716,,10,
b93c44d3,welcome,37,38.583
383a063e,explore,90,80.928
b92d462a,explore,22,127.513
b860b8ce,explore,82,174.648
b89c60d2,explore,349,112.534
3979c71a,explore,173,136.989
b8899f23,explore,155,135.817
392de0eb,query,29,450.560
b9158040,explore,27,93.890
b8549d65,query,132,397.242
b7f15888,query,39,390.820
39016ffa,index,23,48.830
b8f94067,query,75,317.816
b91545dc,explore,53,52.420
b812fc1f,query,135,398.658
3948d582,query,81,382.970
b9256e5f,query,193,300.958
b6f5804d,explore,22,77.823
b8ba1a52,welcome,22,18.687
b8c6f746,query,72,487.852
b7f37d19,query,33,291.430
37efaa30,,113,
391bec26,index,5,39.698
3908aad1,welcome,49,29.750
390d895e,index,10,61.853
b8549d65,welcome,8,27.001
374be1fd,query,47,317.039
b851a1d5,welcome,7,42.812
37be0f14,explore,148,78.903
b7ddbdfa,index,13,46.965
378adfcf,query,53,467.663
3889f262,welcome,7,11.096
3949d1bf,explore,89,105.847
3819acb6,query,121,393.608
378adfcf,explore,37,177.201
388b3a69,index,9,48.571
38b42380,welcome,38,13.326
383eeaf4,query,23,353.637
38d0d557,query,17,299.958
38cff809,index,8,33.760
38a275ed,query,121,372.568
390cc8b3,explore,148,137.933
3856f504,query,37,445.233
b812fc1f,index,28,58.633
b911246e,explore,76,99.379
390c9297,explore,22,60.167
b983466d,explore,183,68.908
39015c1a,query,17,424.437
390f707f,query,17,328.283
390653d5,query,36,328.419
b842c1a4,explore,64,127.590
396b35fd,,10,
b8031bf9,welcome,40,26.186
b8ba63bd,explore,86,95.910
380e8fdd,explore,91,119.942
38b7b131,query,83,455.488
3882f4f1,query,17,359.684
385880f7,explore,123,100.964
b7a5adc0,explore,42,128.284
b74f3339,query,159,450.310
380b029e,query,17,422.233
b7cdbed1,explore,44,108.731
38c65460,explore,120,165.734
390c55bc,explore,38,167.279
38885716,index,48,44.154
39500b6a,query,97,430.620
37edb6b8,query,42,415.155
b915b7fc,query,175,373.605
b94ae605,explore,22,159.464
38800455,explore,22,145.850
b8031bf9,query,110,259.357
b915b7fc,explore,22,80.606
38c3b179,query,98,412.077
3917268e,index,9,47.888
b9129922,explore,59,138.483
b911df8e,query,163,438.670
38491a2a,query,161,330.414
380b029e,explore,193,127.193
b8a8eddc,query,160,447.181
b8cf2084,query,95,397.440
b6a3dff8,index,13,39.694
38b7b131,query,26,336.635
b92d835c,explore,182,104.613
386152e9,query,182,415.200
b896f0d6,explore,87,159.522
390cc8b3,explore,22,112.140
389c6cf3,index,40,45.434
b8dba31e,explore,107,127.849
3949d1bf,welcome,9,24.116
b8b7106c,explore,22,142.390
b80e1131,explore,439,140.261
b813a978,explore,22,134.814
b883842e,explore,139,153.504
383a063e,query,32,428.473
38ac5311,index,31,40.636
390cc8b3,welcome,42,22.714
38cff809,query,19,449.851
b812fc1f,welcome,34,21.092
392caf1a,index,7,44.227
b81e6b1f,query,17,373.551
374be1fd,query,32,368.592
b790c673,explore,219,100.254
b8b97ca4,explore,402,68.716
b894f0c7,welcome,7,38.405
37c1aa18,explore,137,112.708
b7dad730,explore,85,149.328
36c2a17d,explore,213,129.235
38afc586,query,17,333.158
3882f4f1,explore,155,122.535
b911df8e,explore,625,173.929
3819acb6,explore,84,146.210
38b094df,welcome,37,20.917
b83285b5,query,100,343.914
b83d2de5,query,21,329.091
35879bc3,query,33,314.463
3882f4f1,query,112,368.650
b883842e,explore,22,75.294
b6ee888d,explore,331,147.704
b90406b6,query,123,426.394
38c466e6,query,98,414.034
b8901c65,welcome,41,40.596
b802d077,query,53,465.595
b8b7106c,query,193,404.070
38765ab1,welcome,21,29.576
b8dba31e,query,59,420.312
38cff809,query,52,504.626
b8d5a408,welcome,7,33.252
b89b7a52,,10,
b87d0584,,55,
390f8ce1,,139,
b90e8f0c,welcome,52,35.896
38b663b2,query,37,423.946
388d02e8,query,67,365.071
b92d462a,query,43,416.180
b7f15888,query,84,454.840
b8a8eddc,welcome,14,29.319
3886474c,welcome,7,33.560
b7a5adc0,welcome,50,30.753
3836208a,explore,198,101.804
3882f4f1,explore,22,110.907
37661fc5,query,119,382.513
38491a2a,query,41,330.763
37b7138d,explore,125,141.561
b6a076f7,explore,74,132.623
b7008ba3,query,137,380.931
b7964882,query,22,272.908
390c55bc,query,44,512.190
b962874b,explore,131,121.942
396b35fd,query,36,417.363
b8e24edc,query,156,400.817
3949d1bf,explore,22,87.873
385b91a0,explore,80,121.544
390e1025,welcome,64,41.332
38c3b179,query,161,399.519
b8f6e53f,welcome,16,32.340
37698621,welcome,18,30.255
b91c0729,index,4,35.695
392053ac,,10,
b9117f9e,,74,
b74f3339,welcome,98,21.221
38d32429,query,60,391.673
b86654da,welcome,7,30.132
b90b1b43,,10,
38ef5d14,explore,64,165.181
358f4768,explore,364,49.806
b7a9727b,welcome,7,26.728
b8275132,welcome,16,35.823
390d895e,welcome,37,21.746
b8ba1a52,explore,430,79.663
b8f63b0b,query,17,441.643
3816e46d,query,22,360.865
35879bc3,query,115,347.314
38cff809,query,92,515.222
386a5ba6,query,42,321.817
b8268b46,welcome,34,35.267
b92d835c,welcome,28,25.640
b8383b21,explore,56,139.249
b8268b46,index,4,56.102
b8714d14,query,52,408.785
388b3a69,explore,33,0.460
37823f06,welcome,7,40.454
38c3b179,query,76,404.868
35879bc3,welcome,52,25.929
b946e1bd,welcome,32,29.083
b89b7a52,query,55,370.134
b92465d5,query,18,405.772
38a3ae79,explore,25,140.411
b89b7a52,explore,73,97.507
38601037,query,150,426.116
b8ef6134,explore,91,124.153
38a86301,query,17,426.810
b85b2223,welcome,55,36.621
38ae0b63,query,320,311.193
38b663b2,query,67,352.927
396389c4,,146,
b7f15888,explore,137,183.621
b8f92757,query,17,352.305
39448ab1,explore,45,111.306
b8515a47,welcome,19,28.916
b81b3b82,explore,33,55.110
39448ab1,explore,170,59.093
389a6308,explore,60,155.380
b9256e5f,query,122,316.083
390d7bef,explore,80,127.192
b842c1a4,,29,
b92bdce9,index,4,44.805
b8cf2084,explore,486,140.851
b9158040,query,17,325.555
391d1347,query,67,397.186
b8b7106c,welcome,7,40.102
38601037,index,26,45.383
3979c71a,query,34,361.067
390e5d1b,welcome,64,21.215
3903216a,,25,
386152e9,explore,117,94.339
b983466d,query,36,419.966
391947fc,explore,291,49.185
b96982b1,query,47,298.397
390135b5,explore,488,26.527
38a3c7d8,,159,
3903216a,,30,
b8c5530a,explore,78,147.619
36b0ec8e,,11,
b842ae26,query,123,371.927
38885716,query,92,395.468
38601037,query,229,395.739
b9130c05,,152,
b8e2a647,index,12,46.650
37823f06,query,151,342.334
390c9297,explore,46,74.013
392de0eb,query,49,298.416
b783aac0,welcome,10,31.833
b8383b21,welcome,7,31.717
b6abe36a,index,10,51.071
394b75ed,query,26,374.500
b931a4ef,index,4,29.030
b9219347,query,17,360.938
b90406b6,query,39,353.885
b8c6f746,explore,22,106.848
b8b09a40,welcome,56,37.646
b8982982,explore,202,55.822
b6ee888d,query,110,439.780
b884458d,explore,297,54.912
3981c18d,query,164,278.788
b842c1a4,index,37,39.555
39185173,explore,22,81.152
392de0eb,explore,100,150.434
3766a4dd,index,5,53.579
38b42380,welcome,24,35.677
36c947e5,welcome,61,24.848
b8ba63bd,query,186,320.775
b911246e,explore,86,53.787
b7979420,explore,204,97.110
3979c71a,query,62,321.831
b804cad1,explore,56,55.071
3867821c,query,66,403.442
b8dba31e,welcome,51,34.751
3948d582,explore,109,128.224
38a86301,explore,22,120.825
b89f4473,query,78,337.126
38491a2a,welcome,19,38.659
37a2cd8b,explore,117,169.380
38d0d557,explore,73,123.087
b91c0729,explore,87,138.532
3797d6a7,,49,
b9017c35,welcome,57,27.858
38a3c7d8,explore,359,138.820
37c41fa9,query,55,291.754
b8a03570,explore,57,170.567
37c1aa18,query,112,443.258
392c2881,,12,
b86654da,query,30,397.269
b882dce4,query,121,324.617
381e162e,explore,166,79.010
b8f92757,query,17,325.260
