"sessionId (text)","page (text)","latency (number)","timeOnPage (number)"
389124dc,,10,
b83463f3,query,78,383.581
391afd04,explore,30,80.842
b876c3d5,explore,60,123.530
b866124f,welcome,176,25.705
383d1efe,query,47,421.983
b91008bf,query,84,328.568
39090f5c,index,19,25.077
372ce1a8,explore,170,50.359
37a9a5fe,explore,31,106.995
388ab882,query,23,327.594
b8b742d2,explore,129,151.697
39016040,query,64,446.181
b8c4a9b3,query,21,368.600
38afb70e,query,77,358.555
b8d6e107,welcome,32,34.529
3585643c,explore,22,60.327
b86ad2f3,query,161,473.427
b8bd209b,query,52,368.908
b8c1f1c6,query,35,431.926
b7ff443b,query,202,459.920
b86d9dc1,welcome,20,11.394
39221e65,query,281,401.318
383f50cb,index,4,53.891
38f68c15,query,17,363.020
b82746bb,index,43,61.575
378e51c0,query,106,375.046
38b9b021,explore,31,129.817
b943987a,explore,117,142.806
38ed7c67,query,202,461.200
b8fbb05a,index,60,48.667
39221e65,welcome,30,21.485
b80a284d,welcome,7,13.202
380e76e5,index,7,63.038
39716b42,query,183,395.841
b8de2609,query,17,387.293
387256e1,welcome,88,33.967
36fcc444,query,150,249.163
370066d1,query,19,479.896
3845864b,explore,77,92.348
39049659,query,60,379.227
b868ceb1,welcome,68,39.723
38f68c15,welcome,31,37.701
b8f74b43,query,17,478.849
b9540e8c,explore,26,121.494
b95d5406,welcome,70,33.261
396e7268,welcome,7,29.610
3852af52,welcome,51,29.090
b7cb6cd3,welcome,7,40.343
b8bd209b,explore,178,102.510
38c80056,welcome,17,22.973
b8983416,query,214,279.075
b83a6044,welcome,7,21.382
391bab8d,,64,
b90cfdc5,explore,72,139.796
b7fef8a7,welcome,38,33.613
386a0b12,index,6,68.831
38b8dbce,query,81,421.185
385f5a4a,query,348,278.719
b8b35860,explore,78,117.195
389e0982,query,44,316.863
b8783c9a,explore,29,109.402
3792dc7e,,43,
35c939f6,explore,68,23.369
37c1cf55,welcome,36,32.717
38c27f22,query,251,365.707
b858d797,query,48,292.663
b8c0fe9e,explore,101,79.605
b946dde1,index,19,58.581
37dcf7ac,explore,493,26.666
391afd04,welcome,7,28.028
3898ee45,explore,22,80.830
38f4af8f,index,4,52.496
38f68c15,explore,211,106.826
b883223f,explore,34,133.184
b88f2333,welcome,39,34.544
b8c198f9,query,160,438.144
374e965b,query,55,327.244
3505fbaa,query,17,404.744
b78cacbd,query,63,445.624
3960682f,welcome,85,25.085
38990fd8,,11,
370d5c5c,query,87,350.524
37bbd429,,19,
b57e2c76,query,72,481.659
38d79420,index,16,38.536
37b51d59,query,17,275.321
38a3efc1,query,39,443.443
39355fb2,query,17,579.540
371ac991,index,4,43.907
3900c784,query,296,389.320
381a9191,query,48,367.153
3960682f,welcome,102,29.902
3932d48d,welcome,119,17.845
b88f4fdd,query,204,419.046
b6fd8074,query,18,496.833
b91af4ab,query,49,422.640
380e76e5,explore,90,123.979
37b91f73,explore,102,81.857
38565837,,122,
38055f58,explore,302,122.482
38c32354,explore,305,97.220
b8bd209b,explore,33,77.477
b8c1f1c6,query,174,322.062
b802772a,index,8,62.687
387256e1,welcome,47,34.069
b91733dd,welcome,7,41.452
39000f3d,explore,56,101.292
b797ad79,explore,101,151.519
b8c9731e,explore,88,121.806
39221e65,query,51,329.788
b8f830ef,welcome,39,16.199
b8891335,welcome,10,29.720
383f50cb,query,18,251.408
b8597376,explore,152,91.207
b7ff443b,welcome,14,17.820
b86fbec8,query,77,315.689
374e965b,explore,49,73.753
381d46a4,explore,63,29.986
b835f7f1,explore,22,92.262
b90cfdc5,explore,22,139.697
37ad4bb0,explore,41,97.745
390a3437,explore,36,90.642
b77845c4,query,407,370.206
b807faf0,explore,129,100.037
38055f58,query,269,488.354
b90cfdc5,welcome,14,37.738
b91008bf,query,31,391.521
38d79420,index,6,32.595
b8b35860,query,74,400.608
b8927d2a,query,17,367.829
b81fda2a,query,415,394.178
b883223f,explore,72,158.552
b78ce930,explore,47,87.964
381295ed,query,24,466.859
b83463f3,query,17,387.792
38b8dbce,explore,22,134.864
b906d980,welcome,7,30.569
b813e095,query,158,369.107
3844818b,welcome,145,28.142
388f36a9,query,125,428.900
3898ee45,query,115,338.565
b934f3aa,explore,68,67.485
b71eab1e,query,17,414.816
391bab8d,,14,
39049659,explore,108,126.707
b8d6e107,explore,33,104.552
38afb70e,query,17,405.244
b91733dd,query,228,371.885
37428674,query,22,476.546
b800d5e2,explore,74,89.632
3941a876,query,91,427.465
38b5bdc6,query,48,367.845
b63d36a8,,10,
b8fbb05a,index,26,49.205
b883223f,welcome,31,25.715
b8d7aeb3,index,13,64.700
36fcc444,query,51,454.665
b71ae5ad,explore,302,129.524
b7309af4,query,17,315.731
b7cb6cd3,explore,30,105.782
b930a379,welcome,115,24.464
b7fef8a7,explore,206,114.523
38abaf39,query,106,367.287
39090f5c,query,17,428.892
b7d35888,explore,22,146.521
b91f358f,,28,
37ccaef7,explore,56,102.230
3869f186,query,54,307.029
38cc91c1,index,20,27.393
3815f55e,explore,112,42.578
38b9b021,query,198,392.988
3898ee45,welcome,12,35.517
36b02f39,query,85,311.220
3708600b,query,136,317.204
b891e74d,query,20,395.579
39224ed6,explore,74,87.656
3845864b,explore,438,151.124
3834ebb4,explore,132,129.422
b83878e0,index,16,57.447
39000f3d,explore,267,119.306
378727cf,query,28,468.222
37ad4bb0,welcome,25,29.218
389124dc,query,111,383.138
37539020,query,282,442.673
b8f830ef,explore,22,58.839
b800a2e4,explore,121,105.301
38d0d879,query,17,467.146
388faf8d,query,244,499.774
37ccaef7,query,18,405.458
b90ae182,explore,22,103.181
38f68c15,,51,
b800d5e2,query,241,313.853
3869f186,index,7,49.390
b845ade7,query,41,403.432
b86d790b,query,183,374.729
3794d5b0,index,14,37.742
b6454418,welcome,19,30.908
389e59a0,explore,22,85.155
385131c9,welcome,15,33.207
b888097b,explore,28,85.498
b8ecd5a1,query,93,343.032
b895f7c2,query,63,389.000
b7e2f376,query,47,321.994
b906336c,welcome,10,22.987
b76c6ced,index,26,40.068
386a0b12,explore,86,83.618
b868ceb1,query,130,423.791
38715f17,query,17,365.476
b7f5fcff,query,54,431.687
387a693d,explore,315,33.262
378e51c0,query,95,311.838
b797ad79,,58,
39221e65,index,4,47.122
38ba0efe,explore,29,111.303
398b9355,explore,77,145.551
b8d04266,explore,194,44.201
b6e4e551,explore,58,69.409
3932d48d,query,17,384.171
391afd04,query,72,341.459
b75ae6f9,query,117,368.080
38ac031d,query,84,408.657
b7a78440,query,206,323.613
b883223f,welcome,43,30.850
b83a6044,,67,
b946dde1,query,49,424.917
35f35bc5,index,38,51.562
36b6d5a7,explore,257,117.711
36b6d5a7,index,71,32.574
37359cdc,query,38,382.144
388faf8d,query,50,353.488
b71ae5ad,query,60,381.166
b72c3ec0,explore,185,110.109
38a07376,explore,22,109.310
b71e4a2f,welcome,7,33.132
b6a675b9,welcome,45,25.818
b7e046f3,query,17,443.578
37539020,,17,
b8a5e039,explore,150,196.551
b8c736c9,query,57,375.889
38afb70e,query,35,368.664
b866124f,query,30,477.651
b8900d87,query,47,412.351
38b5bdc6,explore,22,96.422
391476c9,query,200,434.417
388faf8d,welcome,38,29.068
b80d4f1b,query,17,345.134
b86ad2f3,query,80,566.636
37bbd429,explore,22,86.955
372ce1a8,query,132,383.477
b659f6b0,query,293,441.014
38c27f22,welcome,9,18.275
39049659,index,12,31.977
383d1efe,query,42,354.664
379bbcac,query,107,326.639
b8e14c8d,welcome,58,34.351
381a9191,welcome,29,22.887
b7e5c163,explore,54,111.527
b90cfdc5,,10,
389e0982,welcome,39,12.763
38c32354,,47,
b876c3d5,explore,157,82.321
372ce1a8,query,44,438.759
384cef7c,,24,
b785e780,explore,81,84.315
b906336c,explore,178,91.293
389b678c,query,17,427.197
383d1efe,query,74,334.295
38990fd8,query,226,366.129
3834ebb4,welcome,16,28.275
3929d239,query,40,443.703
b7f5fcff,explore,42,154.251
b6b176aa,query,17,394.900
3834ebb4,welcome,7,28.151
b7cb6cd3,explore,27,37.404
b81fda2a,query,194,327.667
b8ce585e,query,415,454.521
3960682f,welcome,7,28.523
b8958c60,explore,63,146.376
b86d790b,query,78,362.134
b8d532d7,explore,52,139.337
3932d48d,index,6,13.624
37c1cf55,query,25,442.825
3884d93f,explore,437,114.337
38fa3c71,,54,
390a3437,query,17,427.352
38cc91c1,query,48,398.436
b8958c60,query,434,446.746
39090f5c,explore,381,98.380
3919d2b8,explore,22,98.886
b8de2609,welcome,7,37.811
b85bcc4e,,132,
38669f48,explore,167,131.204
3932d4b9,query,72,400.287
3869f186,explore,78,119.612
38ba0efe,index,4,49.420
3865a60f,query,34,382.725
b934c07d,query,75,409.088
37155b24,index,5,52.524
370d5c5c,explore,159,159.435
387e0339,explore,22,151.218
380c2bb7,query,77,362.096
3920e3f9,query,17,439.386
38eb8fd2,welcome,38,24.135
b866124f,explore,125,102.443
b845ade7,explore,150,73.489
3569c15e,welcome,17,17.925
37ad4fb0,welcome,27,41.274
b86fbec8,index,4,39.751
374e965b,welcome,7,38.827
387a693d,explore,274,176.002
b8a9dc67,explore,134,120.678
38a1d953,query,28,388.830
38f68c15,welcome,69,23.783
37359cdc,query,17,352.702
38d352e7,query,49,349.102
b88cec38,explore,153,113.962
b8806c0a,index,8,36.665
389b678c,welcome,7,17.067
b85aa33b,,32,
37539020,query,113,266.977
389124dc,explore,124,103.122
391bab8d,query,72,433.565
b8d04266,index,22,62.131
b83a6044,query,19,474.711
b925ee45,query,69,306.300
b6b176aa,explore,95,62.867
b8c4a9b3,query,17,378.157
b8958c60,explore,135,93.791
b70fdeaa,welcome,41,17.956
380c2bb7,query,101,476.416
38ba0efe,query,74,512.740
387a8f1f,explore,115,126.228
38e816de,,80,
372ce1a8,query,49,399.880
38d0d879,query,220,385.486
b75ae6f9,query,91,360.917
b8c736c9,welcome,32,30.090
37a9a5fe,query,88,396.318
381a9191,query,21,204.359
b8d7aeb3,query,23,416.116
b86e1c32,welcome,52,29.835
38565837,welcome,18,27.311
38aceac6,welcome,67,46.177
b95d5406,explore,22,179.133
38c32354,welcome,59,31.602
3803d365,welcome,7,35.884
38889a72,welcome,12,39.841
b8860a5d,,10,
3920e3f9,query,76,332.263
37c1cf55,index,58,19.662
b7f5fcff,explore,39,89.058
3960682f,query,166,349.168
396f9163,query,78,375.908
b8834030,explore,22,104.715
b7d35888,query,76,414.094
b78cacbd,explore,68,101.478
3960682f,welcome,7,39.968
381d46a4,explore,239,110.429
38c80056,query,17,400.989
380270e6,welcome,7,32.891
b8a5e039,explore,87,119.821
b8f2f05a,explore,132,172.712
38d79420,query,29,454.220
38889a72,explore,34,189.656
38669f48,welcome,27,31.276
b824243f,query,26,342.970
3569c15e,query,307,344.397
387a693d,query,91,358.774
381a9191,index,5,32.007
387e0339,explore,349,189.284
b8cba1ea,explore,22,106.247
39355fb2,welcome,7,41.473
b8ce585e,explore,22,180.851
38b8dbce,,28,
3874e6cd,,95,
370066d1,query,17,402.383
39221e65,welcome,24,36.391
b71e4a2f,welcome,41,17.938
b85aa33b,index,4,33.897
b768570d,explore,45,99.011
b86ad2f3,query,66,300.470
b8ce585e,query,81,392.074
b925ee45,query,159,319.671
b7e70050,welcome,92,40.275
b6454418,query,232,346.654
b801dc46,query,273,471.369
396f9163,query,22,273.144
387256e1,welcome,173,17.443
b7ff443b,query,116,481.787
b879de94,welcome,11,26.793
b8b742d2,query,121,488.599
38565837,index,4,45.520
b7dbd172,welcome,39,31.523
b91c111d,explore,22,68.343
38aceac6,query,54,295.090
37c1cf55,query,44,348.151
37a9a5fe,query,321,339.269
b91c111d,query,151,329.319
3708600b,explore,39,76.874
3834ebb4,query,40,405.206
b9393d2a,welcome,32,28.862
b8d532d7,query,41,410.983
b89f99af,explore,248,113.122
b84b8870,welcome,30,31.242
3941a876,query,144,495.156
38715f17,query,135,423.469
b807faf0,welcome,7,40.223
3900c784,explore,51,130.269
b7cb6cd3,query,17,402.975
b6a675b9,,22,
b85b9a21,query,110,380.114
38d79420,explore,44,156.703
b71eab1e,query,121,334.852
38908b3d,welcome,21,38.540
38d352e7,query,17,326.403
37b51d59,query,344,404.977
37f6eef3,explore,22,22.388
b8d04266,explore,134,146.501
b6a675b9,query,51,325.743
b88cec38,explore,27,58.324
38a26360,welcome,30,20.080
b88b101c,welcome,9,28.756
b93c986d,explore,95,4.383
38c32354,query,50,307.459
389b678c,welcome,26,14.488
b835f7f1,query,17,459.498
b8cba1ea,welcome,10,36.466
b8de2609,explore,22,116.571
38487cd6,query,17,409.248
b912f681,query,53,418.447
37b51d59,query,122,359.798
b7dbd172,query,310,312.761
379bbcac,explore,59,87.585
b80a284d,query,270,449.623
396e7268,welcome,7,30.139
3792dc7e,welcome,11,31.890
38b8dbce,,19,
b8783c9a,welcome,38,12.972
b8de2609,explore,525,112.082
b9540e8c,query,17,404.824
38f034ff,query,87,391.477
b8ce585e,explore,23,130.234
b78abd4b,query,213,340.850
b7309af4,welcome,17,33.322
386a0b12,,44,
b8e8b663,welcome,14,14.258
b8571640,query,424,325.341
385f5a4a,,31,
b84b1fc4,explore,150,116.115
390e01f6,,12,
378925ed,query,73,252.675
38990fd8,explore,61,131.370
b835f7f1,query,108,349.129
3929d239,welcome,62,32.230
b785e780,index,46,49.102
b9540e8c,welcome,7,38.362
b9321f56,explore,22,139.081
b873eff6,query,20,492.989
b8806c0a,query,17,360.609
385f5a4a,query,247,414.256
398b9355,query,113,515.139
3803d365,explore,40,59.737
b85aa33b,explore,58,58.743
b8597376,query,53,343.092
388ab882,explore,85,115.440
b90fc9aa,explore,206,101.913
360d9967,welcome,18,20.601
35f35bc5,explore,217,99.162
3845864b,explore,99,89.467
b6b176aa,query,17,364.778
383f50cb,welcome,26,30.839
378727cf,,10,
38a1d953,query,213,314.275
b3d96130,query,17,416.564
b906d980,query,150,338.238
390a3437,query,17,374.496
b78cacbd,query,49,350.449
38a26360,query,78,381.038
3960a2b0,welcome,90,35.362
39016040,explore,179,112.708
b80d4f1b,welcome,16,31.444
381d46a4,explore,22,120.737
37a84561,query,173,328.331
38f4af8f,query,17,400.530
36fcc444,query,34,316.739
3932d4b9,explore,98,148.721
b975a4a0,query,17,424.294
37c1cf55,welcome,7,20.664
b85ecb74,explore,22,160.484
b6454418,explore,116,178.290
380c2bb7,,48,
b85b9a21,welcome,38,34.179
b912f681,query,19,452.860
b8e9a607,,85,
38c3ffcd,index,27,69.805
38908b3d,welcome,7,35.449
37ec6647,explore,24,110.263
b7f5e8cc,explore,22,103.784
38abaf39,explore,110,69.836
b8e8b663,query,45,321.085
38e816de,query,17,380.744
b925ee45,,18,
39221e65,welcome,7,35.459
37512f18,welcome,17,18.946
38aced5b,explore,95,137.132
39355fb2,welcome,7,20.091
b943987a,query,42,358.498
37155b24,explore,22,138.571
b925ee45,explore,64,48.918
381a9191,welcome,10,16.227
b60ea074,query,81,370.644
3941a876,,10,
b89e37f8,query,105,345.973
b8d532d7,query,38,311.269
36cec674,query,132,425.160
b75ae6f9,query,17,381.789
387a693d,query,58,450.373
b8c00b60,query,149,452.715
3898ee45,welcome,14,24.054
b866124f,explore,134,126.600
b81bc207,explore,27,136.271
3708600b,query,37,320.210
379bbcac,query,106,469.049
b7e70050,explore,219,40.684
b8db26f9,explore,130,127.605
38bd3dd9,explore,68,115.859
35c939f6,explore,227,140.441
b6a30ae3,explore,22,127.548
b813e095,,217,
b8571640,explore,78,62.754
38fa3c71,welcome,38,54.659
38c80056,query,117,457.938
b837e598,query,27,275.051
398b9355,,117,
b659f6b0,index,6,46.464
384cef7c,welcome,9,35.229
381a9191,index,49,50.656
391476c9,welcome,24,46.108
3917a7ea,welcome,104,33.810
b83a6044,query,23,381.726
b80d4f1b,,35,
b807faf0,welcome,22,42.166
b7a0f3c7,query,118,373.512
b3d96130,explore,22,109.995
3794d5b0,welcome,65,19.046
38abaf39,,140,
b8b35860,query,61,408.141
3708600b,query,126,401.597
b57e2c76,explore,151,67.722
b7f5e8cc,query,232,422.946
b6b176aa,welcome,11,32.307
38afb70e,query,30,397.062
385c9181,explore,82,158.190
b72c3ec0,,10,
b879de94,query,17,499.141
b8c9731e,explore,22,87.443
39090f5c,query,68,426.026
b80d4f1b,welcome,59,30.912
b824243f,welcome,17,12.742
37b1e3d8,welcome,20,46.473
b8834030,query,49,297.371
b81bc207,explore,173,65.222
b8571640,query,168,307.572
b893d062,welcome,49,41.807
38bd3dd9,query,157,337.873
3667ff7b,,10,
b8e792a8,welcome,22,40.014
b879de94,query,189,364.723
36cec674,welcome,7,29.058
389b678c,,39,
387e0339,query,17,338.741
380270e6,query,41,295.453
b84b8870,explore,133,65.162
38ac031d,query,102,366.758
37b51d59,,119,
b85bcc4e,index,11,23.082
39224ed6,explore,76,95.201
3932d4b9,query,51,454.768
b85ecb74,query,48,346.742
387e0339,query,264,438.404
b8b35860,explore,112,103.256
b8b742d2,explore,212,141.992
390a3437,welcome,31,21.401
b85f2d16,welcome,67,35.712
3585643c,explore,22,92.576
b8991e6f,query,82,256.521
390e01f6,query,17,384.692
38cc91c1,welcome,100,14.861
38889a72,explore,379,68.318
b8ecd5a1,explore,22,54.427
38a07376,query,55,253.451
37b91f73,explore,57,157.437
379bbcac,index,5,42.643
b8a9dc67,query,17,307.273
b7e046f3,explore,293,110.447
b6454418,query,17,296.125
37ccaef7,query,17,413.734
38bd3dd9,,58,
37ad4fb0,explore,58,123.688
b92d477d,welcome,52,38.324
b8e9a607,,13,
36b6d5a7,welcome,43,15.920
37bbd429,index,19,53.664
b835f7f1,welcome,27,32.594
b82746bb,,48,
38a07376,explore,47,103.947
398b9355,,15,
38aceac6,query,258,277.709
37b91f73,explore,99,135.468
b818edf3,explore,704,34.692
b929e1a8,query,52,370.479
3836adc1,explore,80,66.350
b831a2f9,query,160,349.686
398151a4,query,79,436.024
b8571640,query,67,517.543
b8622cb9,query,116,269.893
37bbd429,query,76,399.761
b85995b2,query,136,426.371
b76c6ced,query,179,420.037
388faf8d,query,154,356.167
b6454418,index,21,44.154
37ad4bb0,explore,390,35.867
380270e6,welcome,122,21.380
b7e5c163,explore,219,122.330
38e4b8d0,query,154,451.478
b9321f56,query,17,343.914
b83878e0,query,17,425.611
b8958c60,explore,234,170.174
391c52cd,welcome,37,33.301
b86ad2f3,query,17,387.351
b8ae0f0a,explore,77,177.991
38abaf39,query,81,315.719
38a1d953,,41,
38e816de,query,30,366.988
38cc91c1,query,33,499.172
38abaf39,welcome,7,34.203
360d9967,query,66,393.426
b86fbec8,query,98,304.847
38d263e1,explore,43,101.310
b8f2f05a,query,17,330.747
b85f2d16,explore,86,103.691
b8860a5d,explore,292,36.714
b6a675b9,welcome,11,26.916
b91c111d,index,20,44.882
3869f186,query,38,405.332
37f6eef3,explore,47,160.094
38f600f4,index,34,38.979
38aceac6,welcome,40,29.979
b91f358f,,14,
b8f2f05a,query,101,393.990
b824243f,explore,146,97.404
b71e4a2f,query,17,311.692
38b5bdc6,explore,53,95.738
b71e4a2f,welcome,46,42.591
38bc9961,index,4,45.528
b8806c0a,query,19,332.538
b8834030,explore,22,92.388
38990fd8,,12,
38bfbe11,index,4,65.667
b7309af4,explore,90,108.561
3932d4b9,query,17,406.297
38d352e7,query,49,388.804
380c2bb7,welcome,120,21.700
b8bd209b,explore,28,164.950
b85aa33b,explore,106,196.075
38afb70e,explore,169,64.070
b888097b,index,7,33.168
b95d5406,query,17,378.682
b88f3fd2,welcome,12,33.060
b92fc5f0,query,70,377.462
389e59a0,welcome,55,35.625
398151a4,query,77,407.884
387e0339,explore,190,161.550
3865a60f,,10,
b8e14c8d,query,86,427.004
b8aecf5c,query,22,269.201
38afb70e,query,17,357.050
b78abd4b,query,17,357.365
b8767f5c,explore,156,91.581
396e7268,query,135,324.859
b8aecf5c,explore,22,104.424
3726cc1f,explore,165,110.716
385131c9,explore,22,103.610
b8e8b663,welcome,10,24.261
38669f48,welcome,16,32.550
b9321f56,query,17,418.092
b89f99af,,30,
b9462ee8,query,17,417.995
b63d36a8,query,108,382.392
38f68c15,welcome,7,57.211
3726cc1f,query,23,415.365
b86fbec8,query,17,315.420
38e816de,explore,60,125.565
b6fd8074,,40,
38b8dbce,explore,22,151.457
38f4af8f,explore,186,101.215
38646fee,explore,102,55.754
36fcc444,query,17,365.889
b84b8870,explore,502,160.332
b92b7209,explore,84,56.410
38ed7c67,query,25,355.437
b807faf0,index,10,53.527
b8f2f05a,explore,279,141.031
b86d790b,,119,
b63d36a8,query,64,424.449
b8983416,welcome,12,35.460
b8c4a9b3,query,155,250.292
b906336c,query,131,383.061
b7e311d1,query,108,425.523
b92fc5f0,query,50,400.063
38f600f4,query,17,312.971
389b4382,index,24,33.641
3919d2b8,query,175,407.800
38a3efc1,query,42,384.047
38d0d879,explore,55,133.977
b801dc46,welcome,25,27.500
38fa3c71,query,99,429.582
390e01f6,index,7,61.368
38eb8fd2,query,19,355.160
38bd3dd9,welcome,7,41.649
38bd3dd9,query,17,356.158
b70fdeaa,index,9,75.062
b84b1fc4,query,254,438.777
38c0546f,query,17,349.286
b85b9a21,query,26,320.217
b785e780,index,4,59.696
37155b24,query,51,373.769
389e59a0,explore,35,108.686
39224ed6,explore,50,147.810
379bbcac,query,36,445.527
390e01f6,query,111,252.576
380e5166,,119,
38bc9961,welcome,22,23.061
387a693d,explore,98,109.451
37fc0708,welcome,104,14.736
b873eff6,welcome,24,24.388
37b91f73,explore,475,82.647
388faf8d,welcome,13,27.781
b86fbec8,query,65,377.845
387a8f1f,query,149,373.913
389124dc,query,87,324.399
384cef7c,explore,96,65.138
b8c1f1c6,welcome,72,40.591
391c52cd,index,13,51.021
393a3727,welcome,74,25.883
b818edf3,welcome,10,35.060
37428674,explore,183,106.533
37c7cb8b,query,375,426.977
b6a675b9,welcome,170,24.821
b895f7c2,query,28,352.036
37512f18,welcome,19,27.515
38908b3d,welcome,7,39.023
b9462ee8,index,27,46.357
b7ff443b,query,17,480.994
37155b24,,11,
b85995b2,index,20,57.490
b7e142d9,query,52,298.812
b7e2f376,query,134,487.217
389e3e52,welcome,20,13.533
b93c986d,query,66,296.515
38f68c15,welcome,17,28.000
b85b0e88,,25,
b8783c9a,index,8,57.921
b93d1da9,welcome,12,25.468
b8d6e107,explore,231,101.875
38ba0efe,query,55,407.177
38e3272e,query,17,414.012
b868ceb1,query,304,260.789
38ba0efe,query,70,336.103
38ed7c67,query,283,372.229
b7fef8a7,query,63,300.784
b929e1a8,welcome,22,21.183
36b6d5a7,,257,
38b5bdc6,query,283,397.957
b801dc46,query,17,442.761
381d46a4,explore,49,115.234
b7a78440,explore,81,163.606
37ec6647,query,17,328.680
37b51d59,explore,33,61.399
391afd04,welcome,68,27.566
b7f87489,query,54,372.822
b906d980,welcome,77,31.462
b8e14c8d,query,186,292.932
b92b7209,query,43,398.427
3917a7ea,query,17,514.024
