"sessionId (text)","page (text)","latency (number)","timeOnPage (number)"
38dc90f7,welcome,65,35.682
b79814ce,query,780,424.565
b8935c96,index,82,98.472
38b2fe0e,explore,22,106.539
38de2e37,query,22,376.331
3906bd28,query,93,326.889
37e3a30c,explore,389,117.319
b7d25d1e,query,96,427.850
3773c216,query,30,383.567
b81af435,explore,139,95.292
36f28a7a,explore,55,134.339
b7e1cc7f,welcome,47,39.186
b8abbf79,index,4,29.026
b92cf8ba,index,18,74.740
38063370,query,74,439.286
38ba2b03,index,17,42.549
38955a40,query,18,322.593
39316be8,query,198,367.600
b9064e03,index,32,49.272
b849685b,query,58,408.198
b7e1cc7f,explore,59,97.697
b90c0831,query,88,359.382
b7f018b2,welcome,13,17.844
38027d89,query,121,404.475
3880ebfa,,68,
38301008,welcome,34,27.642
392b259d,query,17,327.556
b85002fb,index,75,53.550
b546cbbc,welcome,60,42.048
b90c0831,explore,26,211.410
b813b642,query,161,315.860
38c02024,explore,22,159.868
35212ec2,index,4,7.883
36d407a9,query,151,385.953
b882a572,query,136,293.535
36f42680,query,17,301.534
385e90a7,welcome,13,27.586
b79fc36b,welcome,47,20.038
384ff169,query,17,298.505
b95443bb,welcome,7,25.433
3896f78b,query,40,313.164
3959f160,explore,48,120.303
b80decf6,query,17,397.691
394dc7e7,,10,
38879321,,16,
b8a2c430,,61,
37edb843,query,69,345.684
b8cda2e8,explore,182,156.435
3936d138,query,20,381.601
b8a9746b,explore,22,146.256
38aa4533,welcome,57,28.493
38f54dfb,,41,
391bdd7c,index,28,43.571
3773c216,query,240,387.476
b5cff196,explore,22,125.034
b9064e03,,10,
3921f605,query,95,452.969
387c1642,,153,
38301008,query,17,383.676
38f3a841,welcome,8,33.300
3887eb6a,explore,257,107.372
38a9678f,query,32,321.481
b6fc5e8f,explore,139,138.170
b96b7476,query,78,441.383
b94f006d,query,17,441.161
3945c449,query,37,309.504
36b0883c,query,31,420.606
b750a50c,welcome,9,30.337
389ffe72,explore,29,85.294
b6997bba,explore,522,104.997
b97570be,index,4,51.919
368c88f2,query,34,348.995
b61dd662,query,152,252.387
38c3555e,welcome,7,10.046
b7c75f1c,explore,44,114.416
393ce80f,query,38,382.611
b9390706,query,17,367.019
b7e1cc7f,welcome,7,33.546
39316be8,explore,147,130.248
3808e492,explore,80,67.272
b8abbf79,explore,22,181.937
b546cbbc,query,77,541.913
b85a4e19,query,45,424.476
38879321,welcome,101,26.944
b8a2c430,query,165,312.989
b90cd7e2,query,34,332.298
37d0fd6b,query,124,387.727
b92cd41e,explore,122,124.472
b8dcdb7e,index,56,25.158
b7cfc0e3,explore,192,128.670
b746a9af,query,85,432.922
b9121871,welcome,23,36.646
38239974,query,76,361.941
b8a9746b,welcome,11,30.164
388e2da8,,74,
b911e5ea,welcome,56,19.019
b89ac8ef,query,28,364.207
b90cd7e2,query,31,235.529
b85002fb,welcome,74,14.421
b91cf28a,query,102,434.912
38dc4e91,explore,109,162.446
38b3b5f9,query,23,447.170
38e24149,explore,638,119.252
389418ee,index,32,54.881
389d0f58,query,122,461.030
38d6a39a,explore,121,100.180
38de2e37,explore,42,162.640
3907bd4a,query,22,483.911
38c02024,query,177,433.305
b746a9af,query,65,295.611
39110bc6,query,83,338.852
b9101a89,explore,187,121.016
389ffe72,explore,208,158.091
b9390706,welcome,7,41.304
3906bd28,welcome,46,33.109
3959f160,index,38,57.987
38b3b5f9,query,96,313.813
391f90b6,welcome,19,29.498
38a6be1c,query,47,420.531
38d9e829,explore,22,106.456
391b78a8,,58,
b8c922ef,welcome,7,19.403
38301008,explore,138,124.317
36b0883c,,11,
b76ac97a,query,232,389.402
b6ddbe3a,,101,
38ba2b03,explore,78,107.130
b747cf01,query,42,345.217
38c3555e,query,118,401.485
3941e8a2,welcome,19,24.482
b8ddc9d6,welcome,57,18.045
b9394069,query,214,336.884
37a1308e,query,117,221.598
38de2e37,query,24,472.711
382eebcf,explore,152,67.237
36aa1d09,query,53,479.662
38f0bd8f,query,134,448.558
b881f398,explore,51,129.332
3880ebfa,welcome,27,19.471
b8a9a15d,explore,178,161.462
b9192636,explore,130,95.040
38063370,query,17,465.656
b8896b9d,query,88,318.427
3894d694,query,125,349.943
b912d702,welcome,7,25.322
b84ed406,welcome,21,33.517
b919aba9,index,78,78.023
b72f7391,explore,22,105.449
b94276da,welcome,7,19.545
38aa4533,explore,72,71.496
38bfffaf,query,162,470.032
b8cacea4,explore,42,145.254
b895c2d6,explore,96,63.694
388e2da8,query,59,385.960
386f3062,query,135,328.273
38a2baf1,explore,92,76.955
38b3b5f9,welcome,62,35.982
b9000e9b,welcome,38,32.288
391bdd7c,explore,394,99.896
b8cacea4,query,126,397.791
b7d25d1e,query,35,340.699
b9192636,index,16,26.281
38641006,query,82,402.323
b88a3b8d,query,25,373.073
37ae923c,,26,
389ffe72,index,21,26.525
b7ad8cfa,index,22,77.601
b7c75f1c,query,83,267.882
3929139f,query,95,418.182
38860d51,index,4,44.482
b789f5de,explore,245,55.855
3823b799,explore,461,109.820
b8898150,explore,27,76.711
b5cff196,explore,227,144.106
b8896b9d,index,10,23.150
38879321,explore,194,137.262
b78700fd,explore,22,133.779
b9121871,explore,22,60.610
b9081a90,explore,125,97.086
38512452,query,129,542.379
b72ec9aa,query,151,463.583
38a2baf1,explore,22,107.968
b96aff6b,query,118,386.168
36e7e141,explore,287,145.573
395a1dcc,index,10,62.453
b7ab0001,welcome,14,28.654
37a748c8,welcome,23,42.706
39217004,query,17,362.125
3850a4af,query,46,378.317
36f42680,query,305,394.135
b8aa3054,welcome,21,18.520
3945c449,welcome,19,33.942
b97570be,query,174,335.224
b96aff6b,explore,156,136.802
38c02024,query,17,359.616
b87b055b,query,46,410.929
b8c6f1f5,explore,54,112.126
393524d4,query,62,476.584
39093767,,21,
b61dd662,welcome,65,35.040
b96aff6b,query,119,475.118
388e2da8,index,11,62.838
3898ed9d,,34,
3850a4af,explore,22,12.732
b882a572,index,16,39.595
38bfffaf,welcome,19,9.644
38bf736b,explore,144,114.894
b6c917eb,,11,
37b01d54,query,238,368.226
3806a641,welcome,26,36.387
b8a21ebf,,10,
b96aff6b,explore,70,108.431
b8d96132,query,37,355.152
b871ac93,index,18,30.107
b8ddc9d6,query,48,395.475
b7fbf867,query,133,465.303
b7ad8cfa,explore,32,102.273
3906bd28,explore,22,135.668
392b259d,query,107,342.560
b92cd41e,query,179,332.383
b89b6351,explore,52,123.480
b96aff6b,explore,24,41.935
b67cf4ff,explore,376,135.676
390a70ad,query,105,435.069
38955a40,welcome,102,32.037
380a3b16,explore,50,141.716
b910f550,explore,32,120.901
376b816a,query,17,390.612
b85a4e19,query,61,431.765
387c1642,query,189,286.593
38c02024,explore,47,131.981
38301008,explore,79,80.235
b91cf28a,query,17,427.565
389b888b,query,90,373.095
3843fd1b,query,124,370.437
3808e492,explore,500,92.385
b8cacea4,query,42,385.596
b747cf01,query,30,317.271
b7febdb2,explore,34,104.039
38aac5ea,query,22,381.970
394dc7e7,query,163,442.111
b8b67c57,welcome,7,29.417
383d3e27,index,11,29.304
b7bd5c6d,welcome,11,29.177
b6fc5e8f,explore,47,50.692
b9394069,query,32,389.444
36a43fd8,index,41,56.931
b7e1cc7f,query,169,402.223
b7a004f7,welcome,55,24.564
386f3062,welcome,13,18.009
b8f6edd3,query,68,341.150
b8dcdb7e,welcome,45,20.648
b6997bba,welcome,162,22.057
3890426b,explore,22,116.115
3870a5bf,welcome,21,28.250
3788f613,explore,22,150.907
388e2da8,,10,
b7ad8cfa,,10,
38027d89,query,19,362.340
b6ddbe3a,,47,
b78700fd,explore,22,113.916
b8438a9c,,10,
3890426b,query,79,366.013
b9262f51,query,93,262.375
b8cc43f2,index,39,45.971
38bf736b,explore,58,108.438
b84ed406,welcome,35,24.873
b8c922ef,,18,
b9081a90,welcome,27,28.260
b90a8e1c,explore,64,134.309
b67cf4ff,index,65,53.686
3809ca97,explore,205,105.622
b5cff196,welcome,60,32.871
389418ee,query,136,468.877
384dbf57,query,17,309.271
36b6207b,,55,
b72f7391,,49,
380a3b16,query,257,458.703
38d32b7b,explore,508,84.127
34242078,query,17,387.539
b76ac97a,explore,55,128.966
3960ca92,query,24,413.064
37d0fd6b,explore,325,105.919
386f3062,explore,215,95.484
b85002fb,query,21,370.184
389d0f58,explore,57,189.264
b8dcdb7e,query,314,276.969
389418ee,explore,89,176.746
b8cb2383,explore,46,115.799
384ca141,query,50,426.968
3890426b,welcome,11,33.803
38b2fe0e,welcome,141,22.192
b82a2c73,query,17,422.189
36fb9ac7,welcome,11,32.108
b8e38813,welcome,69,19.217
38863ecf,query,24,434.627
38fd03b4,explore,120,111.617
38301008,explore,136,142.538
384ca141,query,21,362.752
380a3b16,query,33,317.775
b7ab0001,,86,
b97570be,index,29,55.712
387f34dd,welcome,11,26.744
b987cfa2,explore,22,64.082
37d81570,,99,
b8cda2e8,welcome,7,29.755
b92265d7,explore,49,96.481
37d81570,index,17,55.365
b67cf4ff,query,17,253.071
379b789b,welcome,14,26.906
3981c566,explore,22,126.971
352e89f4,welcome,16,25.383
38fa1db7,welcome,29,38.638
38fce36c,welcome,16,32.983
38ba2b03,query,95,343.015
b88a3b8d,query,17,388.530
389ffe72,query,17,379.926
b90c0831,welcome,42,32.280
b88b86c9,query,65,316.615
38aa4533,query,159,436.176
b8ba40f8,explore,29,96.959
36f28a7a,query,17,255.365
383b3d16,query,63,282.970
b80decf6,explore,426,164.246
38860d51,welcome,21,34.888
38209d7f,query,17,455.163
380a3b16,query,149,459.541
b81e0892,,53,
389b3b04,,65,
38d37e82,explore,170,172.811
b88c7d38,index,72,72.171
b833f56b,query,198,384.275
37d0fd6b,explore,43,48.965
b95f8e0c,,18,
37edb843,welcome,7,33.576
370f659c,query,160,304.400
b9262f51,explore,149,144.266
b90288f8,index,51,50.929
b74ab656,query,208,281.048
b84ed406,welcome,33,46.369
b6b9bbf2,query,92,401.014
3806a641,welcome,7,28.200
38c2f9f3,explore,177,149.318
b9191707,explore,172,133.294
b89b6351,explore,128,81.574
36d407a9,query,17,471.208
b8898150,index,20,52.020
38c3555e,query,104,341.728
38239974,query,154,278.165
37b6ce35,query,25,322.271
38f0bd8f,explore,50,26.208
b81f8856,explore,172,85.702
3883cda9,explore,200,97.907
b8235edb,index,4,39.375
38d32b7b,explore,242,99.496
395a1dcc,welcome,20,33.518
395a1dcc,,21,
b85bbec7,index,93,43.210
b871ac93,query,17,472.912
38da6d20,explore,85,92.214
b8c922ef,query,17,385.743
b85bbec7,explore,136,80.273
b9108f1f,explore,22,66.328
b887ef72,query,100,519.576
39093767,index,13,71.377
b881f398,query,47,474.074
38879321,explore,641,41.979
38cf1081,,10,
b79d616e,explore,64,118.908
38741dd4,explore,57,87.884
379500b9,index,15,20.689
3883cda9,query,317,420.330
b8cb2383,explore,42,67.463
b8a40db7,query,74,476.863
384dbf57,query,216,476.739
b747cf01,welcome,98,43.855
b8a7faed,welcome,14,46.580
387c1642,,20,
367fc56b,query,21,295.401
b81af435,query,105,479.413
37d827b6,explore,63,101.023
b6deebd2,welcome,10,34.340
3827afc0,query,330,438.726
38c439eb,explore,22,88.457
38a7fa42,explore,22,56.765
38b2fe0e,index,10,55.170
b6deebd2,query,177,364.359
385e90a7,welcome,60,23.433
38955a40,explore,202,77.377
b60640cd,explore,118,155.725
39093767,query,69,317.409
392b259d,explore,231,129.317
38f0bd8f,,10,
b8e1204d,,61,
393ce80f,index,38,59.133
b74ab656,explore,22,140.019
b78700fd,query,72,491.640
b8e38813,welcome,31,35.487
b87a3d54,welcome,38,40.210
b9394069,explore,122,124.059
b8814dab,welcome,20,39.546
b85002fb,welcome,7,23.726
b88a3b8d,query,183,435.495
38a6be1c,explore,81,113.911
3907bd4a,explore,52,105.125
3806ff7f,query,96,463.789
38bfffaf,welcome,7,38.094
39049e06,explore,54,102.685
37efae52,,27,
39217004,query,185,295.995
b85002fb,explore,183,100.987
b92cf8ba,index,22,32.972
b871ac93,query,173,404.822
b80decf6,query,363,298.242
b8c3d269,welcome,58,36.033
b92cf8ba,query,113,377.809
b94aa5fe,query,148,499.673
36e7e141,explore,22,113.898
3871b0f2,welcome,32,32.331
b79005ea,query,61,435.422
3808e492,index,28,45.648
38fd03b4,explore,140,150.736
b8b1151a,query,17,216.201
b987cfa2,welcome,61,25.279
b8bac31c,explore,125,72.341
38638071,welcome,14,29.934
b91cf28a,explore,38,119.761
b813b642,,80,
b5cc32f9,explore,125,131.713
393e1675,query,104,399.277
390a70ad,query,60,345.634
b5cc32f9,query,38,454.152
39196c18,,10,
b910f550,explore,72,82.914
382eebcf,explore,183,98.558
391bdd7c,query,35,396.400
38638071,query,43,420.609
b81f8856,query,17,357.727
368c88f2,explore,27,111.429
389b3b04,explore,326,30.265
b8a7faed,explore,22,99.412
b88a3b8d,explore,534,111.736
352e89f4,explore,69,128.056
b9191707,explore,177,120.380
b88b86c9,index,60,63.413
38a3cc99,explore,40,80.547
3981c566,,190,
b8ef0640,welcome,24,28.134
b807f47b,explore,76,114.276
390bce3e,welcome,16,41.420
3823b799,,129,
b546cbbc,query,69,455.862
b7d25d1e,explore,81,84.865
b8e38813,explore,180,130.865
38e24149,query,119,391.844
380a8ee6,query,84,473.437
38dbb0ac,explore,35,102.845
b8ca1285,welcome,56,33.499
b60640cd,explore,31,75.887
b887ef72,query,17,347.999
38fa1db7,query,86,277.761
392b259d,,58,
b8235edb,query,252,380.670
b8235edb,welcome,26,37.173
395a1dcc,query,65,377.501
393ce80f,explore,22,90.159
b9390706,query,17,381.197
b79814ce,query,130,586.925
b958bc49,explore,202,80.686
38a2baf1,explore,82,132.331
b91383bd,explore,105,155.284
38dc90f7,welcome,7,19.014
b8133ba2,query,175,357.084
b95443bb,query,137,397.791
3823b799,explore,35,131.667
352e89f4,explore,37,120.582
b88a3b8d,explore,50,147.780
b97570be,explore,29,211.287
b5cc32f9,query,17,495.497
b9000e9b,welcome,57,21.176
b5cc32f9,index,63,51.280
b7e1cc7f,query,51,313.256
37d0fd6b,welcome,24,42.528
b912d702,explore,77,94.432
b882a572,welcome,65,33.352
3704825f,explore,229,75.295
b94276da,explore,143,179.809
b8f6edd3,query,17,348.204
b84ed406,,14,
38a3cc99,query,79,380.187
389ffe72,index,14,59.636
b7c75f1c,query,17,345.322
b887ef72,query,69,395.530
392a7586,explore,24,130.463
384ff169,query,105,438.377
b958bc49,welcome,34,41.760
386f3062,index,65,35.910
b7c75f1c,query,438,488.216
b9064e03,explore,192,81.029
382103e1,query,24,331.777
b9101a89,welcome,86,40.045
b77b0f90,,167,
3883cda9,,11,
35212ec2,welcome,125,23.978
382e0879,explore,22,92.784
3960ca92,query,41,405.562
b90cd7e2,query,21,333.519
b70956d0,welcome,20,39.516
391f90b6,explore,34,101.112
388e6746,query,179,432.536
b8cb2383,explore,266,116.543
b82e11a5,query,19,289.345
3898ed9d,explore,91,131.949
b8475e01,query,311,375.743
b8abbf79,query,31,286.844
39296347,query,39,401.083
b546cbbc,query,89,357.640
b72ec9aa,explore,49,147.466
387c1642,explore,33,83.902
37d81570,,10,
b789f5de,query,17,329.019
36b6207b,query,39,347.329
b8dcdb7e,query,58,338.456
b947c148,explore,41,84.754
b8e1204d,welcome,7,44.398
b7420057,query,21,328.518
b88a3b8d,query,113,359.325
b7ad8cfa,explore,34,114.545
38863ecf,welcome,26,18.509
b8cc8c8d,query,17,353.376
38f0bd8f,query,102,484.298
38ea5b05,query,17,373.968
b8261dc3,welcome,7,15.778
b58345a7,query,211,381.774
3887eb6a,query,64,401.982
b8ef0640,welcome,152,33.312
382eebcf,,10,
382eebcf,index,4,65.477
b85e1118,index,26,40.233
b7e1cc7f,explore,25,140.338
38d37e82,index,7,62.193
38301008,query,114,312.806
38c30708,explore,30,102.996
b8aa3054,welcome,45,21.082
b8bac31c,explore,132,87.991
387e9322,welcome,36,24.720
386ddfdd,explore,22,99.018
38abb269,query,239,351.885
b82e11a5,,84,
3945c449,query,106,266.743
383f3e87,explore,362,110.824
387e9322,query,154,365.557
37ed171a,query,17,504.236
38aac5ea,query,156,389.849
38b2fe0e,explore,47,122.101
38dc4e91,query,58,344.565
38dc4e91,welcome,15,35.799
b8d96132,query,60,427.764
b78294d1,welcome,20,19.897
38de2e37,query,398,455.786
39130beb,,24,
b88b86c9,,32,
37edb843,query,147,478.791
b9120a49,explore,65,87.864
3827afc0,,60,
38fa1db7,query,65,319.322
b807f47b,query,18,453.421
b747cf01,explore,270,47.118
38d37e82,query,51,333.673
b5cc32f9,query,44,344.149
38d9e829,,77,
b8a21ebf,query,96,504.002
37a748c8,welcome,20,29.048
386dda80,explore,95,126.086
b79814ce,welcome,7,40.949
b8ef0640,index,25,54.617
38209d7f,index,4,35.385
b8dcdb7e,explore,77,181.646
b6997bba,welcome,18,29.781
383d3e27,welcome,7,42.409
38a2baf1,query,69,308.944
3936d138,index,6,45.607
b9120a49,welcome,104,29.595
b79005ea,query,54,400.641
3788f613,query,17,261.706
38d9e829,query,59,516.792
35212ec2,explore,103,204.388
37e3a30c,query,468,390.570
3880ebfa,welcome,59,27.387
37ed171a,welcome,8,31.983
39676437,query,76,290.830
b8935c96,query,34,436.948
38c30708,welcome,42,31.936
393524d4,welcome,29,39.882
370f659c,explore,738,94.006
38741dd4,explore,22,84.202
35212ec2,explore,22,47.970
b94aa5fe,explore,22,87.106
389b3b04,welcome,8,37.382
36a43fd8,query,17,406.307
38209d7f,index,22,44.044
38b70e3b,,12,
38170658,query,39,318.994
b58345a7,welcome,7,43.787
b6fc5e8f,welcome,20,20.849
39023344,,15,
b6997bba,index,10,64.776
b81af435,welcome,56,21.792
38f8755b,query,142,289.552
b88c7d38,explore,22,86.187
b8dcdb7e,query,52,452.957
3811386a,explore,186,125.289
b9390706,explore,22,165.129
3968688e,explore,93,169.117
b91b0aa5,welcome,55,21.072
b887ef72,explore,61,142.402
b8e1204d,query,202,367.756
37d827b6,query,437,325.747
b7ce9e6c,index,55,49.835
b7febdb2,query,17,377.674
38ba2b03,explore,176,201.554
b7d25d1e,query,53,280.262
38f8755b,,57,
b6861f95,query,24,391.335
386f3062,explore,118,81.651
388e6746,welcome,98,34.739
395289cf,,46,
384ff169,query,23,448.685
b833f56b,explore,22,92.502
b87a3d54,welcome,7,15.261
b8cc43f2,,10,
38c3555e,query,201,260.263
38130fc5,,84,
b7ad8cfa,,55,
b81e0892,welcome,36,35.622
39023344,explore,136,77.199
b89ac8ef,explore,33,131.014
3644b520,query,92,497.578
b746a9af,query,192,378.877
b8767cf4,query,69,336.864
b78294d1,explore,22,67.221
38b437bc,welcome,12,24.689
389b888b,explore,56,172.685
38e24149,,93,
b7ad8cfa,,67,
384ca141,explore,22,53.687
3644b520,welcome,18,34.460
38aa4533,,10,
388756a1,welcome,34,28.569
38de2e37,query,155,408.769
38ba2b03,query,89,339.575
38f3a841,explore,54,80.178
34242078,query,17,333.525
b8cacea4,query,61,447.041
387e9322,index,62,41.644
b6ddbe3a,query,98,387.729
367fc56b,explore,176,148.259
b5cc32f9,explore,22,57.516
38cf1081,query,64,399.323
b81af435,query,151,291.601
b95443bb,query,60,227.271
38d0b95b,explore,215,73.178
37d0fd6b,query,199,410.916
3929139f,query,99,340.246
b8a9746b,explore,22,106.036
b8dcdb7e,welcome,23,25.405
36aa1d09,explore,24,132.026
387c1642,index,4,54.536
b82a2c73,welcome,7,27.712
b546cbbc,welcome,35,30.286
b8d96132,explore,22,64.776
b8bac31c,welcome,78,22.271
38d3457c,welcome,57,34.628
b61dd662,explore,69,79.891
3883cda9,,54,
b9081a90,query,81,351.190
3981c566,index,15,62.363
b8e38813,explore,508,94.840
3788f613,welcome,43,38.738
36b6207b,explore,53,157.023
3968688e,explore,178,99.928
3921f605,explore,248,84.946
38cf1081,welcome,29,29.317
b9394069,explore,282,98.953
39449c05,index,6,43.319
383da34c,welcome,10,26.611
36f28a7a,query,38,418.232
b871ac93,,10,
38c439eb,query,147,439.139
b8e1204d,query,17,482.091
b6c917eb,explore,34,152.027
39584cc9,query,20,317.573
367fc56b,query,97,450.963
3921f605,query,98,365.540
b8514792,query,37,344.262
390bce3e,,17,
38d9e829,query,24,351.946
b903f1ba,welcome,119,22.911
37b01d54,query,119,310.750
38170658,welcome,35,34.398
38abb269,welcome,23,38.545
b94f006d,query,66,303.739
b7c75f1c,welcome,12,20.015
b79d616e,explore,229,83.124
3808e492,explore,22,63.043
38d37e82,index,26,47.206
38955a40,welcome,38,44.738
3912bdb8,welcome,30,39.822
b80decf6,welcome,95,26.417
b91cf28a,explore,60,54.114
b7febdb2,query,102,392.785
b85a4e19,query,115,402.317
382dac59,query,276,402.947
38301008,explore,148,158.779
b72ec9aa,query,17,539.254
b7bd5c6d,explore,156,154.943
b8c3d269,query,110,311.712
b9191707,query,74,362.649
3941e8a2,explore,39,65.660
b881f398,query,58,392.851
3773c216,explore,37,148.497
38f8755b,explore,364,135.461
38170658,welcome,7,22.577
b8f6edd3,welcome,111,34.546
391b78a8,welcome,80,26.622
3929139f,query,440,406.075
b8a21ebf,query,23,388.092
b80decf6,explore,28,154.039
b8cda2e8,query,53,233.827
3713b2ac,query,122,400.583
b72ec9aa,explore,22,202.847
3870a5bf,query,44,481.511
3809ca97,welcome,13,28.563
b919aba9,welcome,7,34.888
38d37e82,explore,189,147.049
38209d7f,query,115,319.535
b6416473,explore,22,110.150
b89ac8ef,explore,23,100.028
38aa4533,query,17,274.037
38f54dfb,explore,296,180.022
38860d51,query,161,454.166
38fd03b4,query,130,461.059
38a9678f,index,43,37.117
b7594e21,index,7,47.413
b7febdb2,welcome,37,31.284
38cbc9c4,welcome,41,31.747
b5cff196,query,17,379.958
b7bd5c6d,query,17,398.003
38d9e829,query,56,299.793
37cc3efc,index,36,68.693
b72f7391,query,150,410.359
3912bdb8,query,42,369.536
b911e5ea,welcome,112,12.136
b8c3d269,query,130,354.489
390a70ad,query,213,350.214
b8c6f1f5,welcome,37,39.353
b6ddbe3a,explore,88,129.794
b6deebd2,explore,150,131.153
395289cf,query,86,309.184
3871b0f2,query,35,415.157
b8c922ef,query,56,420.926
3721779d,query,96,409.211
38dc90f7,query,17,375.313
38a59d4b,,330,
39023344,index,5,60.347
37efae52,welcome,28,33.672
b807f47b,query,387,393.483
384dbf57,query,86,496.167
395a1dcc,explore,45,131.340
384ff169,query,81,384.277
b9101a89,welcome,57,39.520
393e1675,query,48,415.026
b88b86c9,index,4,51.964
b9195050,welcome,7,29.853
376b816a,,10,
b7b47e0b,query,17,483.508
36f42680,query,17,336.059
3713b2ac,explore,298,180.149
b7cfc0e3,explore,22,92.744
386dda80,explore,22,86.576
b88c041a,query,25,442.027
b8d04bf9,index,12,45.017
390a70ad,index,9,53.559
37d827b6,index,16,54.597
b90c0831,welcome,7,32.701
b746a9af,explore,139,166.370
b9064e03,explore,99,170.770
